wateroil
8
0.4744954 0.9909399 0.3215686 1
0.9995556 0.4896568 0.06323123 1
0.06961574 0.9843137 0.7166746 1
0.3529412 0.04705882 0.3215686 1
0.7036418 0.9549953 0.9686275 1
0.01970658 0.00790896 0 1
0.7037939 0.6555842 0 1
0.3098039 0.1764706 0 1
